Id;Nome_Breve;Nome;R;Ruolo_Esteso;Qt.A;Qt.I;Qt.M;Diff.M;Squadra;FVM;FVM.M;Piede;Nazionalita;DataNascita;PhotoURL;Extra1;Extra2;Extra3;Pv;Mv;Fm;Gf;Ass;Amm;Esp
4431;Carnesecchi;Carnesecchi;P;Por;18;14;16;16;Atalanta;105.2;52;destro;Italia;01/07/2000 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4431.png?v=647;;;;37;6.36;5.58;0;0;0;0
2170;Milinkovic-Savic V.;Milinkovic-Savic V.;P;Por;17;4;5;5;Napoli;101.2;10;destro;"Serbia;Spagna";20/02/1997 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2170.png?v=647;;;;27;6.2;5.65;0;0;0;0
5841;Svilar;Svilar;P;Por;17;15;18;18;Roma;97.2;65;destro;"Serbia;Belgio";27/08/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5841.png?v=647;;;;38;6.26;5.45;0;0;0;0
6966;Butez;Butez;P;Por;16;10;16;16;Como;90.5;56;destro;Francia;08/06/1995 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6966.png?v=647;;;;38;6.07;5.37;0;1;3;0
4312;Maignan;Maignan;P;Por;16;16;15;15;Milan;91.3;50;destro;"Francia;Guyana Francese";03/07/1995 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4312.png?v=647;;;;37;6.26;5.42;0;0;4;0
5876;Di Gregorio;Di Gregorio;P;Por;15;16;9;9;Juventus;89.8;40;destro;Italia;27/07/1997 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5876.png?v=647;;;;30;6.08;5.33;0;0;1;0
2134;Falcone;Falcone;P;Por;15;6;8;8;Lecce;69.0;25;destro;Italia;12/04/1995 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2134.png?v=647;;;;38;6.41;5.22;0;0;2;0
6462;Okoye;Okoye;P;Por;14;6;9;9;Udinese;63.3;29;destro;"Nigeria;Germania";28/08/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6462.png?v=647;;;;30;6.07;5.08;0;1;1;1
2428;Sommer;Sommer;P;Por;13;16;;;Inter;86.5;;;;;;;;;33;5.92;5.02;0;0;0;0
4360;Caprile;Caprile;P;Por;12;7;9;9;Cagliari;54.0;27;destro;Italia;25/08/2001 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4360.png?v=647;;;;38;6.29;4.87;0;0;2;0
761;Audero;Audero;P;Por;12;5;;;Cremonese;54.0;;;;;;;;;34;6.21;4.91;0;0;0;0
2521;De Gea;De Gea;P;Por;12;14;13;13;Fiorentina;75.6;45;destro;Spagna;07/11/1990 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2521.png?v=647;;;;37;6.24;5.0;0;0;0;0
4957;Montipò;Montipò;P;Por;12;5;;;Verona;54.0;;;;;;;;;35;6.2;4.94;0;1;0;0
133;Skorupski;Skorupski;P;Por;11;10;10;10;Bologna;62.1;37;destro;Polonia;05/05/1991 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/133.png?v=647;;;;18;6.19;5.28;0;0;1;1
2814;Provedel;Provedel;P;Por;11;12;2;2;Lazio;68.5;5;destro;Italia;17/03/1994 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2814.png?v=647;;;;27;6.26;5.35;0;0;1;0
6641;Suzuki;Suzuki;P;Por;11;7;7;7;Parma;49.5;20;destro;Giappone;21/08/2002 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6641.png?v=647;;;;20;6.02;4.75;0;0;1;0
4236;Muric;Muric;P;Por;10;3;7;7;Sassuolo;45.0;15;destro;"Kosovo;Montenegro";07/11/1998 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4236.png?v=647;;;;32;6.08;4.77;0;0;4;0
7332;Bijlow;Bijlow;P;Por;10;10;8;8;Genoa;45.0;18;destro;Olanda;22/01/1998 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/7332.png?v=647;;;;16;6.06;4.78;0;0;1;0
188;Leali;Leali;P;Por;9;8;;;Genoa;40.5;;;;;;;;;22;6.16;4.84;0;0;2;1
6662;Corvi;Corvi;P;Por;9;1;1;1;Parma;40.9;1;destro;Italia;23/03/2001 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6662.png?v=647;;;;17;6.18;5.09;0;0;1;0
5320;Paleari;Paleari;P;Por;9;1;1;1;Torino;40.5;1;destro;Italia;29/08/1992 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5320.png?v=647;;;;29;6.09;4.52;0;0;1;0
218;Perin;Perin;P;Por;8;1;6;6;Juventus;43.9;10;destro;Italia;10/11/1992 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/218.png?v=647;;;;9;6.11;5.11;0;0;0;0
572;Meret;Meret;P;Por;8;16;11;11;Napoli;87.8;45;sinistro;Italia;22/03/1997 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/572.png?v=647;;;;11;6.23;5.18;0;1;1;0
4867;Turati;Turati;P;Por;8;7;1;1;Sassuolo;36.0;3;destro;Italia;05/09/2001 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4867.png?v=647;;;;6;6.17;5.0;0;0;0;0
2861;Semper;Semper;P;Por;7;3;;;Pisa;31.5;;;;;;;;;25;6.06;4.38;0;0;0;0
7172;Pessina Mas.;Pessina Mas.;P;Por;6;1;1;1;Bologna;34.3;1;destro;Bologna;25/12/2007 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/7172.png?v=647;;;;4;6.12;5.62;0;0;0;0
5116;Martinez Jo.;Martinez Jo.;P;Por;5;2;17;17;Inter;23.8;63;destro;Spagna;27/05/1998 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5116.png?v=647;;;;5;6.0;5.2;0;0;0;0
7337;Motta;Motta;P;Por;5;1;1;1;Lazio;23.6;1;destro;Italia;13/01/2005 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/7337.png?v=647;;;;9;6.0;5.17;0;0;1;0
2722;Ravaglia F.;Ravaglia F.;P;Por;4;3;;;Bologna;18.0;;;;;;;;;17;6.21;4.38;0;0;4;0
6417;Furlanetto;Furlanetto;P;Por;3;1;;;Lazio;13.5;;;;;;;;;2;6.5;5.0;0;0;0;0
6403;Christensen O.;Christensen O.;P;Por;2;1;1;1;Fiorentina;36.6;1;destro;Danimarca;22/03/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6403.png?v=647;;;;1;7.5;6.5;0;0;0;0
2297;Rossi F.;Rossi F.;P;Por;1;1;1;1;Atalanta;1.0;1;destro;Italia;27/04/1991 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2297.png?v=647;;;;0;0.0;0.0;0;0;0;0
4;Sportiello;Sportiello;P;Por;1;1;1;1;Atalanta;4.5;1;destro;Italia;10/05/1992 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4.png?v=647;;;;1;5.5;4.5;0;0;0;0
4929;Ciocci;Ciocci;P;Por;1;1;1;1;Cagliari;1.0;1;destro;Italia;24/01/2002 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4929.png?v=647;;;;0;0.0;0.0;0;0;0;0
2809;Vigorito;Vigorito;P;Por;1;1;1;1;Como;1.0;1;destro;Italia;22/05/1990 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2809.png?v=647;;;;0;0.0;0.0;0;0;0;0
6505;Nava;Nava;P;Por;1;1;;;Cremonese;1.0;;;;;;;;;0;0.0;0.0;0;0;0;0
6991;Siegrist;Siegrist;P;Por;1;1;;;Genoa;1.0;;;;;;;;;0;0.0;0.0;0;0;0;0
219;Sommariva;Sommariva;P;Por;1;1;1;1;Genoa;4.5;1;destro;Italia;18/07/1997 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/219.png?v=647;;;;2;5.75;3.75;0;0;0;0
1926;Di Gennaro;Di Gennaro;P;Por;1;1;1;1;Inter;4.5;1;destro;Italia;03/10/1993 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/1926.png?v=647;;;;1;6.0;5.0;0;0;0;0
1930;Pinsoglio;Pinsoglio;P;Por;1;1;1;1;Juventus;1.0;1;sinistro;Italia;16/03/1990 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/1930.png?v=647;;;;0;0.0;0.0;0;0;0;0
2401;Fruchtl;Fruchtl;P;Por;1;1;1;1;Lecce;1.0;1;sinistro;Germania;28/01/2000 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2401.png?v=647;;;;0;0.0;0.0;0;0;0;0
6523;Samooja;Samooja;P;Por;1;1;1;1;Lecce;1.0;1;destro;Finlandia;21/07/2003 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6523.png?v=647;;;;0;0.0;0.0;0;0;0;0
2815;Terracciano;Terracciano;P;Por;1;1;1;1;Milan;19.5;1;destro;Italia;08/03/1990 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2815.png?v=647;;;;2;6.0;6.0;0;0;0;0
6813;Torriani;Torriani;P;Por;1;1;1;1;Milan;1.0;1;destro;Italia;31/01/2005 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6813.png?v=647;;;;0;0.0;0.0;0;0;0;0
2845;Contini;Contini;P;Por;1;1;1;1;Napoli;1.0;1;destro;"Italia;Ucraina";21/05/1996 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2845.png?v=647;;;;0;0.0;0.0;0;0;0;0
5338;Rinaldi;Rinaldi;P;Por;1;1;;;Parma;32.1;;;;;;;;;1;7.0;6.5;0;0;1;0
2271;Nicolas;Nicolas;P;Por;1;1;;;Pisa;4.5;;;;;;;;;6;5.92;3.58;0;0;0;0
574;Scuffet;Scuffet;P;Por;1;3;;;Pisa;13.5;;;;;;;;;7;6.21;4.07;0;0;0;0
7169;Zelezny;Zelezny;P;Por;1;1;;;Roma;1.0;;;;;;;;;0;0.0;0.0;0;0;0;0
610;Gollini;Gollini;P;Por;1;1;1;1;Roma;1.0;1;destro;Italia;18/03/1995 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/610.png?v=647;;;;0;0.0;0.0;0;0;0;0
2127;Satalino;Satalino;P;Por;1;1;1;1;Sassuolo;1.0;1;destro;Italia;20/05/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2127.png?v=647;;;;0;0.0;0.0;0;0;0;0
7179;Israel;Israel;P;Por;1;9;;;Torino;40.5;;;;;;;;;9;5.89;3.83;0;0;1;0
543;Padelli;Padelli;P;Por;1;1;1;1;Udinese;6.4;1;destro;Italia;25/10/1985 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/543.png?v=647;;;;2;6.25;5.25;0;0;0;0
6842;Sava;Sava;P;Por;1;4;;;Udinese;18.0;;;;;;;;;7;5.57;3.5;0;0;1;0
511;Perilli;Perilli;P;Por;1;1;;;Verona;4.5;;;;;;;;;3;6.17;3.83;0;0;0;0
7185;Nunziante;Nunziante;P;Por;1;1;;;Udinese;1.0;;;;;;;;;0;0.0;0.0;0;0;0;0
158;Lezzerini;Lezzerini;P;Por;1;1;1;1;Fiorentina;1.0;1;destro;Italia;24/03/1995 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/158.png?v=647;;;;0;0.0;0.0;0;0;0;0
2211;Silvestri;Silvestri;P;Por;1;1;;;Cremonese;4.5;;;;;;;;;4;6.38;4.62;0;0;0;0
7236;Toniolo;Toniolo;P;Por;1;1;;;Verona;1.0;;;;;;;;;0;0.0;0.0;0;0;0;0
7261;Cavlina;Cavlina;P;Por;1;1;;;Como;1.0;;;;;;;;;0;0.0;0.0;0;0;0;0
7285;Ferrante;Ferrante;P;Por;1;1;;;Napoli;1.0;;;;;;;;;0;0.0;0.0;0;0;0;0
7042;Calligaris;Calligaris;P;Por;1;1;;;Inter;1.0;;;;;;;;;0;0.0;0.0;0;0;0;0
7301;Tornqvist;Tornqvist;P;Por;1;1;1;1;Como;1.0;1;sinistro;Svezia;01/02/2002 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/7301.png?v=647;;;;0;0.0;0.0;0;0;0;0
6650;Sherri;Sherri;P;Por;1;1;1;1;Cagliari;1.0;1;destro;Albania;15/12/1997 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6650.png?v=647;;;;0;0.0;0.0;0;0;0;0
7363;Siviero;Siviero;P;Por;1;1;1;1;Torino;1.0;1;destro;Italia;23/11/2006 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/7363.png?v=647;;;;0;0.0;0.0;0;0;0;0
7382;Pannozzo;Pannozzo;P;Por;1;1;;;Lazio;1.0;;;;;;;;;0;0.0;0.0;0;0;0;0
7383;Giacomone;Giacomone;P;Por;1;1;;;Lazio;1.0;;;;;;;;;0;0.0;0.0;0;0;0;0
254;Dimarco;Dimarco;D;E;30;19;30;30;Inter;200.3;265;sinistro;Italia;10/11/1997 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/254.png?v=647;;;;35;6.6;7.64;7;17;3;0
2788;Bremer;Bremer;D;Dc;20;13;15;15;Juventus;123.0;50;destro;Brasile;18/03/1997 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2788.png?v=647;;;;26;6.33;6.81;4;3;5;0
5022;Pavlovic;Pavlovic;D;Dc;17;7;14;14;Milan;102.9;48;sinistro;Serbia;24/05/2001 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5022.png?v=647;;;;34;6.24;6.62;5;0;4;0
6832;Palestra;Palestra;D;E;16;3;;;Cagliari;77.2;;;;;;;;;37;6.27;6.42;1;4;3;0
6893;Kempf;Kempf;D;Dc;16;5;5;5;Como;95.3;13;sinistro;Germania;28/01/1995 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6893.png?v=647;;;;29;6.12;6.52;4;1;3;0
1852;Spinazzola;Spinazzola;D;"Ds;E";16;7;8;8;Napoli;96.2;24;destro;Italia;25/03/1993 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/1852.png?v=647;;;;30;6.17;6.55;3;3;1;0
5526;Scalvini;Scalvini;D;Dc;15;8;10;10;Atalanta;88.4;28;destro;Italia;11/12/2003 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5526.png?v=647;;;;24;6.06;6.44;3;1;2;0
6217;Bisseck;Bisseck;D;Dc;15;9;11;11;Inter;94.2;33;destro;"Germania;Camerun";29/11/2000 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6217.png?v=647;;;;23;6.22;6.65;3;2;2;0
2296;Mancini;Mancini;D;Dc;15;11;15;15;Roma;90.3;49;destro;Italia;17/04/1996 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2296.png?v=647;;;;36;6.25;6.51;4;2;9;0
5750;Ostigard;Ostigard;D;Dc;15;5;11;11;Genoa;75.5;40;destro;Norvegia;28/11/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5750.png?v=647;;;;30;6.13;6.52;5;0;7;0
4976;Kalulu;Kalulu;D;"Dd;Dc";14;9;14;14;Juventus;81.3;48;destro;"Francia;Repubblica Democratica del Congo";05/06/2000 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4976.png?v=647;;;;37;6.14;6.35;2;4;2;1
4657;Celik;Celik;D;"B;Dd;E";14;7;9;9;Roma;79.4;15;destro;Turchia;17/02/1997 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4657.png?v=647;;;;32;6.17;6.27;1;2;2;1
7181;Wesley;Wesley;D;E;14;14;16;16;Roma;84.4;80;destro;Brasile;06/09/2003 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/7181.png?v=647;;;;30;6.12;6.47;5;0;5;2
6956;Solet;Solet;D;Dc;14;11;13;13;Udinese;68.8;46;destro;"Francia;Repubblica Centrafricana";07/02/2000 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6956.png?v=647;;;;34;6.18;6.4;3;1;1;0
2120;Bastoni;Bastoni;D;Dc;13;16;14;14;Inter;90.7;44;sinistro;Italia;13/04/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2120.png?v=647;;;;28;6.2;6.34;1;4;6;0
4807;Hermoso;Hermoso;D;Dc;13;3;10;10;Roma;78.0;26;sinistro;Spagna;18/06/1995 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4807.png?v=647;;;;27;6.17;6.41;3;2;9;0
6986;Rensch;Rensch;D;"B;Dd;E";13;5;6;6;Roma;80.4;18;ambidestro;"Olanda;Suriname";18/01/2003 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6986.png?v=647;;;;19;6.16;6.5;1;4;1;0
4159;Akanji;Akanji;D;Dc;13;9;16;16;Inter;78.0;55;destro;"Svizzera;Nigeria";19/07/1995 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4159.png?v=647;;;;32;6.28;6.41;2;0;4;0
554;Zappacosta;Zappacosta;D;E;12;13;8;8;Atalanta;75.3;24;destro;Italia;11/06/1992 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/554.png?v=647;;;;35;6.06;6.3;3;1;3;0
5513;Dumfries;Dumfries;D;E;12;20;;;Inter;116.2;;;;;;;;;19;6.11;6.58;3;1;2;0
4317;N'Dicka;N'Dicka;D;Dc;12;10;13;13;Roma;71.0;44;sinistro;"Francia;Camerun";20/08/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4317.png?v=647;;;;31;6.08;6.32;3;1;5;0
2160;Gosens;Gosens;D;E;11;18;;;Fiorentina;98.8;;;;;;;;;25;5.92;6.28;3;1;2;0
5514;Vasquez;Vasquez;D;"Ds;Dc";11;9;10;10;Genoa;51.7;35;sinistro;Messico;22/04/1998 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5514.png?v=647;;;;36;6.08;6.14;1;0;2;0
6766;Kelly L.;Kelly L.;D;"Ds;Dc";11;7;6;6;Juventus;60.5;12;sinistro;Inghilterra;06/10/1998 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6766.png?v=647;;;;35;6.01;6.07;1;1;4;0
4409;Rrahmani;Rrahmani;D;Dc;11;11;14;14;Napoli;69.5;47;ambidestro;"Kosovo;Albania";24/02/1994 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4409.png?v=647;;;;21;6.24;6.45;2;0;3;0
5862;Valeri;Valeri;D;"Ds;E";11;10;8;8;Parma;50.8;24;sinistro;Italia;07/12/1998 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5862.png?v=647;;;;34;6.06;6.09;0;2;2;0
6485;Kristensen T.;Kristensen T.;D;"Dd;Dc";11;5;8;8;Udinese;53.4;22;destro;Danimarca;17/01/2002 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6485.png?v=647;;;;28;5.98;6.23;3;0;4;0
7211;Athekame;Athekame;D;"Dd;E";11;6;3;3;Milan;66.2;8;destro;"Svizzera;Nigeria";13/12/2004 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/7211.png?v=647;;;;17;5.94;6.32;2;2;3;0
5678;Holm;Holm;D;"Dd;E";10;8;5;5;Juventus;64.4;13;destro;Svezia;13/05/2000 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5678.png?v=647;;;;16;6.09;6.44;1;4;1;1
4734;Miranda J.;Miranda J.;D;"Ds;E";10;9;8;8;Bologna;56.4;24;sinistro;Spagna;19/01/2000 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4734.png?v=647;;;;31;6.0;6.1;1;3;6;0
4994;Vojvoda;Vojvoda;D;"Dd;E";10;6;8;8;Como;59.5;19;destro;"Kosovo;Belgio";01/02/1995 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4994.png?v=647;;;;27;6.02;6.24;2;1;2;0
6867;Valle;Valle;D;"Ds;E";10;6;6;6;Como;59.2;18;sinistro;Spagna;25/04/2004 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6867.png?v=647;;;;26;6.06;6.23;1;3;3;0
5885;Dodò;Dodò;D;E;10;11;10;10;Fiorentina;59.7;30;destro;Brasile;17/11/1998 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5885.png?v=647;;;;36;5.99;6.03;1;2;7;0
2593;Martin;Martin;D;"Ds;E";10;10;5;5;Genoa;47.0;15;sinistro;Spagna;22/04/1997 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2593.png?v=647;;;;29;5.97;6.1;1;5;2;0
5877;Carlos Augusto;Carlos Augusto;D;"B;Ds;E";10;10;8;8;Inter;57.7;30;sinistro;Brasile;07/01/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5877.png?v=647;;;;28;6.12;6.16;1;1;6;0
6989;Tiago Gabriel;Tiago Gabriel;D;Dc;10;1;7;7;Lecce;45.5;17;destro;Portogallo;26/12/2004 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6989.png?v=647;;;;36;6.0;6.01;2;0;7;0
4502;Gallo;Gallo;D;"Ds;E";10;5;6;6;Lecce;45.1;13;sinistro;Italia;05/01/2000 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4502.png?v=647;;;;37;5.95;5.99;0;3;3;0
6496;Bartesaghi;Bartesaghi;D;"Ds;E";10;3;8;8;Milan;55.3;25;sinistro;Italia;29/12/2005 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6496.png?v=647;;;;31;5.97;6.05;2;0;3;0
6202;Beukema;Beukema;D;Dc;10;10;6;6;Napoli;57.7;13;destro;Olanda;17/11/1998 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6202.png?v=647;;;;22;5.93;6.16;2;0;2;0
2816;Di Lorenzo;Di Lorenzo;D;"Dd;E";10;14;12;12;Napoli;80.8;40;destro;Italia;04/08/1993 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2816.png?v=647;;;;26;6.08;6.33;2;1;1;0
6664;Delprato;Delprato;D;"B;Dd;E";10;8;8;8;Parma;45.5;24;destro;Italia;10/11/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6664.png?v=647;;;;35;5.91;6.01;2;0;5;0
4263;Kabasele;Kabasele;D;Dc;10;3;4;4;Udinese;48.4;9;destro;"Belgio;Repubblica Democratica del Congo";24/02/1991 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4263.png?v=647;;;;28;5.98;6.18;3;0;5;1
6869;Ramon;Ramon;D;Dc;10;4;10;10;Como;57.2;32;destro;Spagna;06/01/2005 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6869.png?v=647;;;;32;6.16;6.14;2;0;11;1
7220;Belghali;Belghali;D;"Dd;E";10;4;;;Verona;49.0;;;;;;;;;26;6.1;6.21;2;0;6;0
5427;Gutierrez;Gutierrez;D;"Ds;E";10;8;8;8;Napoli;57.9;26;sinistro;Spagna;27/07/2001 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5427.png?v=647;;;;21;5.98;6.17;1;1;0;0
7329;Obrador;Obrador;D;"Ds;E";10;6;;;Torino;53.0;;;;;;;;;16;6.06;6.41;1;3;1;0
4210;Mina;Mina;D;Dc;9;7;8;8;Cagliari;44.2;20;destro;Colombia;23/09/1994 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4210.png?v=647;;;;26;6.0;6.17;2;1;3;1
5435;Moreno Alb.;Moreno Alb.;D;"Ds;E";9;3;;;Como;58.1;;;;;;;;;16;6.06;6.38;2;1;4;0
5520;Cambiaso;Cambiaso;D;E;9;15;10;10;Juventus;78.2;30;sinistro;Italia;20/02/2000 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5520.png?v=647;;;;36;5.81;5.99;3;4;3;1
5835;Baschirotto;Baschirotto;D;Dc;9;8;;;Cremonese;43.3;;;;;;;;;29;5.95;6.12;2;0;2;0
7143;Angori;Angori;D;"Ds;E";9;5;;;Pisa;40.4;;;;;;;;;35;5.91;5.94;0;2;2;0
6642;Coco;Coco;D;Dc;9;8;7;7;Torino;39.9;18;destro;"Guinea Equatoriale;Spagna";09/02/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6642.png?v=647;;;;35;5.84;5.91;1;1;3;0
7219;Bernasconi;Bernasconi;D;E;9;1;6;6;Atalanta;52.9;17;sinistro;Italia;16/11/2003 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/7219.png?v=647;;;;22;6.09;6.16;0;3;3;0
393;Luperto;Luperto;D;Dc;8;7;;;Cremonese;35.8;;;;;;;;;34;5.84;5.9;1;1;4;0
4433;Zortea;Zortea;D;E;8;16;6;6;Bologna;81.2;19;destro;Italia;19/06/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4433.png?v=647;;;;28;5.86;5.89;0;2;2;0
5833;Gila;Gila;D;Dc;8;9;12;12;Lazio;48.6;31;destro;Spagna;29/08/2000 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/5833.png?v=647;;;;31;6.03;5.95;0;0;3;1
460;Romagnoli;Romagnoli;D;Dc;8;8;7;7;Lazio;43.3;24;sinistro;Italia;12/01/1995 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/460.png?v=647;;;;32;6.03;5.92;0;0;5;1
2188;Marusic;Marusic;D;"Dd;Ds;E";8;8;6;6;Lazio;44.2;23;destro;"Montenegro;Serbia";17/10/1992 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2188.png?v=647;;;;33;5.86;5.97;1;2;1;1
4751;Tomori;Tomori;D;Dc;8;8;7;7;Milan;42.6;11;destro;"Inghilterra;Canada";19/12/1997 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/4751.png?v=647;;;;32;5.97;5.88;0;1;6;1
2724;Buongiorno;Buongiorno;D;Dc;8;13;7;7;Napoli;66.6;15;sinistro;Italia;06/06/1999 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2724.png?v=647;;;;32;5.89;5.88;0;1;3;0
6663;Circati;Circati;D;Dc;8;5;6;6;Parma;36.1;18;destro;"Australia;Italia";10/10/2003 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6663.png?v=647;;;;31;5.92;5.92;1;0;6;0
7155;Muharemovic;Muharemovic;D;Dc;8;5;;;Sassuolo;35.7;;;;;;;;;32;5.91;5.89;2;1;7;0
4665;Maripan;Maripan;D;Dc;8;7;;;Torino;39.0;;;;;;;;;26;5.94;6.1;2;0;4;0
6631;Ghilardi;Ghilardi;D;Dc;8;4;4;4;Roma;43.8;10;destro;Italia;06/01/2003 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6631.png?v=647;;;;21;5.98;5.95;0;0;1;0
6672;Idzes;Idzes;D;Dc;8;7;7;7;Sassuolo;35.8;19;destro;"Indonesia;Olanda";02/06/2000 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/6672.png?v=647;;;;35;5.94;5.9;0;0;3;0
4137;Diego Carlos;Diego Carlos;D;Dc;8;5;;;Como;46.8;;;;;;;;;25;6.14;6.1;1;0;8;0
6550;Garcia U.;Garcia U.;D;"B;Ds;E";8;3;;;Sassuolo;46.1;;;;;;;;;12;6.17;6.46;1;2;3;0
787;Djimsiti;Djimsiti;D;Dc;7;8;7;7;Atalanta;41.4;16;destro;"Albania;Svizzera";16/02/1993 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/787.png?v=647;;;;33;5.86;5.8;0;0;4;0
2640;Kolasinac;Kolasinac;D;"B;Ds;E";7;7;6;6;Atalanta;32.4;14;sinistro;"Bosnia Erzegovina;Germania";20/06/1993 00:00:00;https://content.fantacalcio.it/web/campioncini/21/card/2640.png?v=647;;;;17;6.03;5.94;0;0;3;0
